company,requested_region,normalized_region,region_source,office_label,office_url,review_url,status,failure_reason,discovery_mode,resolved_at
HP Inc.,"Budapest, BU",budapest bu,office-location,"Budapest, BU","https://www.glassdoor.com/Location/All-ASUS-Budapest-Office-Locations-EI_IE40093.4,8_IL.9,17_IC3125126.htm","https://www.glassdoor.com/Reviews/HP-Inc-Budapest-Reviews-EI_IE1093161.0,6_IL.7,15_IC3125126.htm",resolved,,pool-location-id,2026-06-28T09:31:56.495774+00:00
HP Inc.,"Emmen, DR",emmen dr,office-location,"Emmen, DR","https://www.glassdoor.com/Location/All-ASUS-Emmen-Office-Locations-EI_IE40093.4,8_IL.9,14_IC3060162.htm","https://www.glassdoor.com/Reviews/HP-Inc-Emmen-Reviews-EI_IE1093161.0,6_IL.7,12_IC3060162.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T09:32:03.663267+00:00
HP Inc.,"Hemel Hempstead, ENG",hemel hempstead eng,office-location,"Hemel Hempstead, ENG","https://www.glassdoor.com/Location/All-ASUS-Hemel-Hempstead-Office-Locations-EI_IE40093.4,8_IL.9,24_IC2669775.htm","https://www.glassdoor.com/Reviews/HP-Inc-Hemel-Hempstead-Reviews-EI_IE1093161.0,6_IL.7,22_IC2669775.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T09:32:11.404662+00:00
HP Inc.,"Milan, LOM",milan lom,office-location,"Milan, LOM","https://www.glassdoor.com/Location/All-ASUS-Milan-Office-Locations-EI_IE40093.4,8_IL.9,14_IC2802090.htm","https://www.glassdoor.com/Reviews/HP-Inc-Milan-Reviews-EI_IE1093161.0,6_IL.7,12_IC2802090.htm",resolved,,pool-location-id,2026-06-28T09:32:18.090859+00:00
HP Inc.,"Moravská Ostrava, MO",moravsk ostrava mo,office-location,"Moravská Ostrava, MO","https://www.glassdoor.com/Location/All-ASUS-Moravská-Ostrava-Office-Locations-EI_IE40093.4,8_IL.9,25_IC2288209.htm","https://www.glassdoor.com/Reviews/HP-Inc-Moravsk%C3%A1-Ostrava-Reviews-EI_IE1093161.0,6_IL.7,23_IC2288209.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T09:32:24.096570+00:00
HP Inc.,"Noisy-le-Grand, A8",noisy le grand a8,office-location,"Noisy-le-Grand, A8","https://www.glassdoor.com/Location/All-ASUS-Noisy-le-Grand-Office-Locations-EI_IE40093.4,8_IL.9,23_IC3100822.htm","https://www.glassdoor.com/Reviews/HP-Inc-Noisy-le-Grand-Reviews-EI_IE1093161.0,6_IL.7,21_IC3100822.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T09:32:30.718999+00:00
HP Inc.,"Ratingen, NW",ratingen nw,office-location,"Ratingen, NW","https://www.glassdoor.com/Location/All-ASUS-Ratingen-Office-Locations-EI_IE40093.4,8_IL.9,17_IC2584004.htm","https://www.glassdoor.com/Reviews/HP-Inc-Ratingen-Reviews-EI_IE1093161.0,6_IL.7,15_IC2584004.htm",resolved,,pool-location-id,2026-06-28T09:32:37.357571+00:00
HP Inc.,"Üsküdar, T34",sk dar t34,office-location,"Üsküdar, T34","https://www.glassdoor.com/Location/All-ASUS-Üsküdar-Office-Locations-EI_IE40093.4,8_IL.9,16_IC3361446.htm","https://www.glassdoor.com/Reviews/HP-Inc-%C3%9Csk%C3%BCdar-Reviews-EI_IE1093161.0,6_IL.7,14_IC3361446.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T09:32:44.029916+00:00
HP Inc.,"Warsaw, MZ",warsaw mz,office-location,"Warsaw, MZ","https://www.glassdoor.com/Location/All-ASUS-Warsaw-Office-Locations-EI_IE40093.4,8_IL.9,15_IC3094484.htm","https://www.glassdoor.com/Reviews/HP-Inc-Warsaw-Reviews-EI_IE1093161.0,6_IL.7,13_IC3094484.htm",resolved,,pool-location-id,2026-06-28T09:32:50.738040+00:00
HP Inc.,"Bangkok, 10",bangkok 10,office-location,"Bangkok, 10","https://www.glassdoor.com/Location/All-ASUS-Bangkok-Office-Locations-EI_IE40093.4,8_IL.9,16_IC3179725.htm","https://www.glassdoor.com/Reviews/HP-Inc-Bangkok-Reviews-EI_IE1093161.0,6_IL.7,14_IC3179725.htm",resolved,,pool-location-id,2026-06-28T09:32:57.862390+00:00
HP Inc.,"Dubai, DU",dubai du,office-location,"Dubai, DU","https://www.glassdoor.com/Location/All-ASUS-Dubai-Office-Locations-EI_IE40093.4,8_IL.9,14_IC2204498.htm","https://www.glassdoor.com/Reviews/HP-Inc-Dubai-Reviews-EI_IE1093161.0,6_IL.7,12_IC2204498.htm",resolved,,pool-location-id,2026-06-28T09:33:05.021460+00:00
HP Inc.,"Jakarta, JK",jakarta jk,office-location,"Jakarta, JK","https://www.glassdoor.com/Location/All-ASUS-Jakarta-Office-Locations-EI_IE40093.4,8_IL.9,16_IC2709872.htm","https://www.glassdoor.com/Reviews/HP-Inc-Jakarta-Reviews-EI_IE1093161.0,6_IL.7,14_IC2709872.htm",resolved,,pool-location-id,2026-06-28T09:33:11.009539+00:00
HP Inc.,"Kuala Lumpur, 14",kuala lumpur 14,office-location,"Kuala Lumpur, 14","https://www.glassdoor.com/Location/All-ASUS-Kuala-Lumpur-Office-Locations-EI_IE40093.4,8_IL.9,21_IC2986682.htm","https://www.glassdoor.com/Reviews/HP-Inc-Kuala-Lumpur-Reviews-EI_IE1093161.0,6_IL.7,19_IC2986682.htm",resolved,,pool-location-id,2026-06-28T09:33:18.455630+00:00
HP Inc.,"Manila, D9",manila d9,office-location,"Manila, D9","https://www.glassdoor.com/Location/All-ASUS-Manila-Office-Locations-EI_IE40093.4,8_IL.9,15_IC2363570.htm","https://www.glassdoor.com/Reviews/HP-Inc-Manila-Reviews-EI_IE1093161.0,6_IL.7,13_IC2363570.htm",resolved,,pool-location-id,2026-06-28T09:33:26.338368+00:00
HP Inc.,"Mumbai, MH",mumbai mh,office-location,"Mumbai, MH","https://www.glassdoor.com/Location/All-ASUS-Mumbai-Office-Locations-EI_IE40093.4,8_IL.9,15_IC2851180.htm","https://www.glassdoor.com/Reviews/HP-Inc-Mumbai-Reviews-EI_IE1093161.0,6_IL.7,13_IC2851180.htm",resolved,,pool-location-id,2026-06-28T09:33:32.475351+00:00
HP Inc.,"Seoul, 11",seoul 11,office-location,"Seoul, 11","https://www.glassdoor.com/Location/All-ASUS-Seoul-Office-Locations-EI_IE40093.4,8_IL.9,14_IC3021489.htm","https://www.glassdoor.com/Reviews/HP-Inc-Seoul-Reviews-EI_IE1093161.0,6_IL.7,12_IC3021489.htm",resolved,,pool-location-id,2026-06-28T09:33:41.135705+00:00
HP Inc.,Singapore,singapore,office-location,Singapore,"https://www.glassdoor.com/Location/All-HP-Inc-Singapore-Office-Locations-EI_IE1093161.4,10_IL.11,20_IC3235921.htm","https://www.glassdoor.com/Reviews/HP-Inc-Singapore-Reviews-EI_IE1093161.0,6_IL.7,16_IC3235921.htm",resolved,,office-navigation,2026-06-28T15:28:03.056773+08:00
HP Inc.,"Taipei, TPQ",taipei tpq,office-location,"Taipei, TPQ","https://www.glassdoor.com/Location/All-HP-Inc-Taipei-Office-Locations-EI_IE1093161.4,10_IL.11,17_IC3271041.htm","https://www.glassdoor.com/Reviews/HP-Inc-Taipei-Reviews-EI_IE1093161.0,6_IL.7,13_IC3271041.htm",resolved,,office-navigation,2026-06-28T15:28:09.61068+08:00
HP Inc.,"Tokyo, 40",tokyo 40,office-location,"Tokyo, 40","https://www.glassdoor.com/Location/All-ASUS-Tokyo-Office-Locations-EI_IE40093.4,8_IL.9,14_IC2851580.htm","https://www.glassdoor.com/Reviews/HP-Inc-Tokyo-Reviews-EI_IE1093161.0,6_IL.7,12_IC2851580.htm",resolved,,pool-location-id,2026-06-28T09:33:47.771534+00:00
HP Inc.,"San Isidro, HUC",san isidro huc,office-location,"San Isidro, HUC","https://www.glassdoor.com/Location/All-ASUS-San-Isidro-Office-Locations-EI_IE40093.4,8_IL.9,19_IC4694011.htm","https://www.glassdoor.com/Reviews/HP-Inc-San-Isidro-Reviews-EI_IE1093161.0,6_IL.7,17_IC4694011.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T09:33:54.684200+00:00
HP Inc.,"Santiago, RM",santiago rm,office-location,"Santiago, RM","https://www.glassdoor.com/Location/All-ASUS-Santiago-Office-Locations-EI_IE40093.4,8_IL.9,17_IC2434030.htm","https://www.glassdoor.com/Reviews/HP-Inc-Santiago-Reviews-EI_IE1093161.0,6_IL.7,15_IC2434030.htm",resolved,,pool-location-id,2026-06-28T09:34:00.550530+00:00
HP Inc.,"São Paulo, SP",s o paulo sp,office-location,"São Paulo, SP","https://www.glassdoor.com/Location/All-ASUS-São-Paulo-Office-Locations-EI_IE40093.4,8_IL.9,18_IC2479061.htm","https://www.glassdoor.com/Reviews/HP-Inc-S%C3%A3o-Paulo-Reviews-EI_IE1093161.0,6_IL.7,16_IC2479061.htm",resolved,,pool-location-id,2026-06-28T09:34:07.003932+00:00
HP Inc.,"Sydney, NSW",sydney nsw,office-location,"Sydney, NSW","https://www.glassdoor.com/Location/All-ASUS-Sydney-Office-Locations-EI_IE40093.4,8_IL.9,15_IC2235932.htm","https://www.glassdoor.com/Reviews/HP-Inc-Sydney-Reviews-EI_IE1093161.0,6_IL.7,13_IC2235932.htm",resolved,,pool-location-id,2026-06-28T09:34:23.117397+00:00
HP Inc.,"Austin, TX",austin tx,office-location,"Austin, TX","https://www.glassdoor.com/Location/All-NVIDIA-Austin-Office-Locations-EI_IE7633.4,10_IL.11,17_IC1139761.htm","https://www.glassdoor.com/Reviews/HP-Inc-Austin-Reviews-EI_IE1093161.0,6_IL.7,13_IC1139761.htm",resolved,,pool-location-id,2026-06-28T09:34:29.675791+00:00
HP Inc.,"Beaverton, OR",beaverton or,office-location,"Beaverton, OR","https://www.glassdoor.com/Location/All-NVIDIA-Beaverton-Office-Locations-EI_IE7633.4,10_IL.11,20_IC1151576.htm","https://www.glassdoor.com/Reviews/HP-Inc-Beaverton-Reviews-EI_IE1093161.0,6_IL.7,16_IC1151576.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T09:34:37.156561+00:00
HP Inc.,"Bellevue, WA",bellevue wa,office-location,"Bellevue, WA","https://www.glassdoor.com/Location/All-NVIDIA-Bellevue-Office-Locations-EI_IE7633.4,10_IL.11,19_IC1150442.htm","https://www.glassdoor.com/Reviews/HP-Inc-Bellevue-Reviews-EI_IE1093161.0,6_IL.7,15_IC1150442.htm",resolved,,pool-location-id,2026-06-28T09:34:45.506507+00:00
HP Inc.,"Durham, NC",durham nc,office-location,"Durham, NC","https://www.glassdoor.com/Location/All-NVIDIA-Durham-Office-Locations-EI_IE7633.4,10_IL.11,17_IC1138697.htm","https://www.glassdoor.com/Reviews/HP-Inc-Durham-Reviews-EI_IE1093161.0,6_IL.7,13_IC1138697.htm",resolved,,pool-location-id,2026-06-28T09:34:52.239886+00:00
HP Inc.,"Hillsboro, OR",hillsboro or,office-location,"Hillsboro, OR","https://www.glassdoor.com/Location/All-NVIDIA-Hillsboro-Office-Locations-EI_IE7633.4,10_IL.11,20_IC1151603.htm","https://www.glassdoor.com/Reviews/HP-Inc-Hillsboro-Reviews-EI_IE1093161.0,6_IL.7,16_IC1151603.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T09:34:59.305419+00:00
HP Inc.,"Redmond, WA",redmond wa,office-location,"Redmond, WA","https://www.glassdoor.com/Location/All-NVIDIA-Redmond-Office-Locations-EI_IE7633.4,10_IL.11,18_IC1150499.htm","https://www.glassdoor.com/Reviews/HP-Inc-Redmond-Reviews-EI_IE1093161.0,6_IL.7,14_IC1150499.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T09:35:06.099608+00:00
HP Inc.,"Saint Louis, MO",saint louis mo,office-location,"Saint Louis, MO","https://www.glassdoor.com/Location/All-NVIDIA-Saint-Louis-Office-Locations-EI_IE7633.4,10_IL.11,22_IC1131270.htm","https://www.glassdoor.com/Reviews/HP-Inc-Saint-Louis-Reviews-EI_IE1093161.0,6_IL.7,18_IC1131270.htm",resolved,,pool-location-id,2026-06-28T09:35:12.347129+00:00
HP Inc.,"San Francisco, CA",san francisco ca,office-location,"San Francisco, CA","https://www.glassdoor.com/Location/All-NVIDIA-San-Francisco-Office-Locations-EI_IE7633.4,10_IL.11,24_IC1147401.htm","https://www.glassdoor.com/Reviews/HP-Inc-San-Francisco-Reviews-EI_IE1093161.0,6_IL.7,20_IC1147401.htm",resolved,,pool-location-id,2026-06-28T09:35:19.842022+00:00
HP Inc.,"San Jose, CA",san jose,office-location,"San Jose, CA","https://www.glassdoor.com/Location/All-HP-Inc-San-Jose-Office-Locations-EI_IE1093161.4,10_IL.11,19_IC1147436.htm","https://www.glassdoor.com/Reviews/HP-Inc-San-Jose-Reviews-EI_IE1093161.0,6_IL.7,15_IC1147436.htm",resolved,,office-navigation,2026-06-28T15:28:18.476677+08:00
HP Inc.,"Santa Clara, CA",santa clara ca,office-location,"Santa Clara, CA","https://www.glassdoor.com/Location/All-NVIDIA-Santa-Clara-Office-Locations-EI_IE7633.4,10_IL.11,22_IC1147439.htm","https://www.glassdoor.com/Reviews/HP-Inc-Santa-Clara-Reviews-EI_IE1093161.0,6_IL.7,18_IC1147439.htm",resolved,,pool-location-id,2026-06-28T09:35:27.828355+00:00
HP Inc.,"Toronto, ON",toronto on,office-location,"Toronto, ON","https://www.glassdoor.com/Location/All-NVIDIA-Toronto-Office-Locations-EI_IE7633.4,10_IL.11,18_IC2281069.htm","https://www.glassdoor.com/Reviews/HP-Inc-Toronto-Reviews-EI_IE1093161.0,6_IL.7,14_IC2281069.htm",resolved,,pool-location-id,2026-06-28T09:35:34.861972+00:00
HP Inc.,"Westford, MA",westford ma,office-location,"Westford, MA","https://www.glassdoor.com/Location/All-NVIDIA-Westford-Office-Locations-EI_IE7633.4,10_IL.11,19_IC1154720.htm","https://www.glassdoor.com/Reviews/HP-Inc-Westford-Reviews-EI_IE1093161.0,6_IL.7,15_IC1154720.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T09:35:41.893385+00:00
HP Inc.,"Moscow, 48",moscow 48,office-location,"Moscow, 48","https://www.glassdoor.com/Location/All-NVIDIA-Moscow-Office-Locations-EI_IE7633.4,10_IL.11,17_IC3348306.htm","https://www.glassdoor.com/Reviews/HP-Inc-Moscow-Reviews-EI_IE1093161.0,6_IL.7,13_IC3348306.htm",resolved,,pool-location-id,2026-06-28T09:35:48.066792+00:00
HP Inc.,"Munich, BY",munich by,office-location,"Munich, BY","https://www.glassdoor.com/Location/All-NVIDIA-Munich-Office-Locations-EI_IE7633.4,10_IL.11,17_IC4990924.htm","https://www.glassdoor.com/Reviews/HP-Inc-Munich-Reviews-EI_IE1093161.0,6_IL.7,13_IC4990924.htm",resolved,,pool-location-id,2026-06-28T09:35:55.886404+00:00
HP Inc.,"Reading, ENG",reading eng,office-location,"Reading, ENG","https://www.glassdoor.com/Location/All-NVIDIA-Reading-Office-Locations-EI_IE7633.4,10_IL.11,18_IC2675152.htm","https://www.glassdoor.com/Reviews/HP-Inc-Reading-Reviews-EI_IE1093161.0,6_IL.7,14_IC2675152.htm",resolved,,pool-location-id,2026-06-28T09:36:02.772186+00:00
HP Inc.,"Zürich, ZH",z rich zh,office-location,"Zürich, ZH","https://www.glassdoor.com/Location/All-NVIDIA-Zürich-Office-Locations-EI_IE7633.4,10_IL.11,17_IC3297851.htm","https://www.glassdoor.com/Reviews/HP-Inc-Z%C3%BCrich-Reviews-EI_IE1093161.0,6_IL.7,13_IC3297851.htm",resolved,,pool-location-id,2026-06-28T09:36:08.910311+00:00
HP Inc.,"Bengaluru, KA",bengaluru ka,office-location,"Bengaluru, KA","https://www.glassdoor.com/Location/All-HP-Inc-Bengaluru-Office-Locations-EI_IE1093161.4,10_IL.11,20_IC2940587.htm","https://www.glassdoor.com/Reviews/HP-Inc-Bengaluru-Reviews-EI_IE1093161.0,6_IL.7,16_IC2940587.htm",resolved,,office-navigation,2026-06-28T15:28:22.592461+08:00
HP Inc.,"Hsinchu, TXG",hsinchu txg,office-location,"Hsinchu, TXG","https://www.glassdoor.com/Location/All-NVIDIA-Hsinchu-Office-Locations-EI_IE7633.4,10_IL.11,18_IC4915323.htm","https://www.glassdoor.com/Reviews/HP-Inc-Hsinchu-Reviews-EI_IE1093161.0,6_IL.7,14_IC4915323.htm",resolved,,pool-location-id,2026-06-28T09:36:15.973391+00:00
HP Inc.,"Pudong, 23",pudong 23,office-location,"Pudong, 23","https://www.glassdoor.com/Location/All-NVIDIA-Pudong-Office-Locations-EI_IE7633.4,10_IL.11,17_IC2415109.htm","https://www.glassdoor.com/Reviews/HP-Inc-Pudong-Reviews-EI_IE1093161.0,6_IL.7,13_IC2415109.htm",resolved,,pool-location-id,2026-06-28T09:36:22.632469+00:00
HP Inc.,"Pune, MH",pune mh,office-location,"Pune, MH","https://www.glassdoor.com/Location/All-NVIDIA-Pune-Office-Locations-EI_IE7633.4,10_IL.11,15_IC2856202.htm","https://www.glassdoor.com/Reviews/HP-Inc-Pune-Reviews-EI_IE1093161.0,6_IL.7,11_IC2856202.htm",resolved,,pool-location-id,2026-06-28T09:36:29.514486+00:00
HP Inc.,"Shanghai, 23",shanghai 23,office-location,"Shanghai, 23","https://www.glassdoor.com/Location/All-NVIDIA-Shanghai-Office-Locations-EI_IE7633.4,10_IL.11,19_IC2416009.htm","https://www.glassdoor.com/Reviews/HP-Inc-Shanghai-Reviews-EI_IE1093161.0,6_IL.7,15_IC2416009.htm",resolved,,pool-location-id,2026-06-28T09:36:36.166410+00:00
HP Inc.,"San Jose, MP",san jose mp,office-location,"San Jose, CA","https://www.glassdoor.com/Location/All-HP-Inc-San-Jose-Office-Locations-EI_IE1093161.4,10_IL.11,19_IC1147436.htm","https://www.glassdoor.com/Reviews/HP-Inc-San-Jose-Reviews-EI_IE1093161.0,6_IL.7,15_IC1147436.htm",resolved,,office-navigation,2026-06-28T15:28:36.044652+08:00
HP Inc.,"Frankfurt am Main, HE",frankfurt am main he,office-location,"Frankfurt am Main, HE","https://www.glassdoor.com/Location/All-Micro-Star-International-Frankfurt-am-Main-Office-Locations-EI_IE41141.4,28_IL.29,46_IC2632180.htm","https://www.glassdoor.com/Reviews/HP-Inc-Frankfurt-am-Main-Reviews-EI_IE1093161.0,6_IL.7,24_IC2632180.htm",resolved,,pool-location-id,2026-06-28T09:36:52.489382+00:00
HP Inc.,"Boise, ID",boise id,office-location,"Boise, ID","https://www.glassdoor.com/Location/All-HP-Inc-Boise-Office-Locations-EI_IE1093161.4,10_IL.11,16_IC1127927.htm","https://www.glassdoor.com/Reviews/HP-Inc-Boise-Reviews-EI_IE1093161.0,6_IL.7,12_IC1127927.htm",resolved,,office-navigation,2026-06-28T15:28:39.637966+08:00
HP Inc.,"Corvallis, OR",corvallis or,office-location,"Corvallis, OR","https://www.glassdoor.com/Location/All-HP-Inc-Corvallis-Office-Locations-EI_IE1093161.4,10_IL.11,20_IC1151455.htm","https://www.glassdoor.com/Reviews/HP-Inc-Corvallis-Reviews-EI_IE1093161.0,6_IL.7,16_IC1151455.htm",resolved,,office-navigation,2026-06-28T15:28:43.088191+08:00
HP Inc.,"Fort Collins, CO",fort collins co,office-location,"Fort Collins, CO","https://www.glassdoor.com/Location/All-HP-Inc-Fort-Collins-Office-Locations-EI_IE1093161.4,10_IL.11,23_IC1148233.htm","https://www.glassdoor.com/Reviews/HP-Inc-Fort-Collins-Reviews-EI_IE1093161.0,6_IL.7,19_IC1148233.htm",resolved,,office-navigation,2026-06-28T15:28:46.837096+08:00
HP Inc.,"Guadalajara, JAL",guadalajara jal,office-location,"Guadalajara, JAL","https://www.glassdoor.com/Location/All-HP-Inc-Guadalajara-Office-Locations-EI_IE1093161.4,10_IL.11,22_IC3486357.htm","https://www.glassdoor.com/Reviews/HP-Inc-Guadalajara-Reviews-EI_IE1093161.0,6_IL.7,18_IC3486357.htm",resolved,,office-navigation,2026-06-28T15:28:50.12868+08:00
HP Inc.,"Houston, TX",houston tx,office-location,"Houston, TX","https://www.glassdoor.com/Location/All-HP-Inc-Houston-Office-Locations-EI_IE1093161.4,10_IL.11,18_IC1140171.htm","https://www.glassdoor.com/Reviews/HP-Inc-Houston-Reviews-EI_IE1093161.0,6_IL.7,14_IC1140171.htm",resolved,,office-navigation,2026-06-28T15:28:53.476102+08:00
HP Inc.,"Palo Alto, CA",palo alto ca,office-location,"Palo Alto, CA","https://www.glassdoor.com/Location/All-HP-Inc-Palo-Alto-Office-Locations-EI_IE1093161.4,10_IL.11,20_IC1147434.htm","https://www.glassdoor.com/Reviews/HP-Inc-Palo-Alto-Reviews-EI_IE1093161.0,6_IL.7,16_IC1147434.htm",resolved,,office-navigation,2026-06-28T15:28:58.810544+08:00
HP Inc.,"Portland, OR",portland or,office-location,"Portland, OR","https://www.glassdoor.com/Location/All-HP-Inc-Portland-Office-Locations-EI_IE1093161.4,10_IL.11,19_IC1151614.htm","https://www.glassdoor.com/Reviews/HP-Inc-Portland-Reviews-EI_IE1093161.0,6_IL.7,15_IC1151614.htm",resolved,,office-navigation,2026-06-28T15:29:03.947046+08:00
